fecha_hecho;cantidad;latitud;longitud;sexo;edad;estado_civil;medio_transporte;conducta;modalidad;conducta_especial;arma_medio;nombre_barrio;codigo_barrio;codigo_comuna;lugar;sede_receptora;bien;categoria_bien;grupo_bien;color;fecha_ingestion
10/09/2003 22:10;10;6229797;-75569699;Hombre;41;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;San Diego;#1020;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
10/09/2003 22:15;10;6252744;-75595445;Hombre;26;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;El Velódromo;#1112;11;Vehículo particular;Laureles;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
10/09/2003 11:30;10;;;Hombre;23;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Santa Lucía;#1206;12;Vía pública;Laureles;Pistola;Arma de fuego;Bélico;Sin dato;6/03/2025 4:07
10/09/2003 11:30;10;;;Hombre;23;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Santa Lucía;#1206;12;Vía pública;Laureles;Sin dato joyas;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
10/09/2003 10:30;10;6302899;-75571378;Mujer;25;Soltero(a);Sin dato;Hurto a persona;Raponazo;Sin dato;Objeto contundente;Pedregal;#0604;6;Restaurante;Doce de Octubre;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
10/09/2003 12:30;10;6265323;-75566109;Hombre;52;Casado(a);Sin dato;Hurto a persona;Suplantación;Sin dato;Sin dato;Sevilla;#0407;4;Vía pública;Aranjuez;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
10/09/2003 19:30;10;6256142;-75592231;Hombre;19;Soltero(a);Sin dato;Hurto a persona;Halado;Sin dato;Sin dato;U.D. Atanasio Girardot;#Inst_14;11;Vehículo particular;Laureles;Repuestos para maquinaria y equipo;Maquinaria y equipo;Mercancía;Sin dato;6/03/2025 4:07
10/09/2003 22:10;10;6229797;-75569699;Hombre;41;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;San Diego;#1020;10;Vía pública;Candelaria;Bicicleta;Vehículos de 2 o 4 ruedas;Vehículo;Sin dato;6/03/2025 4:07
10/09/2003 22:15;10;6252744;-75595445;Hombre;26;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;El Velódromo;#1112;11;Vehículo particular;Laureles;Dólar;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
10/09/2003 22:15;10;6210255;-75589878;Mujer;59;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Cristo Rey;#1509;15;Residencia;Belén;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
10/09/2003 11:30;10;;;Hombre;23;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Santa Lucía;#1206;12;Vía pública;Laureles;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
10/09/2003 19:25;10;;;Hombre;24;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Estadio;#1113;11;Centro comercial;Laureles;Radio;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
10/09/2003 22:15;10;6252744;-75595445;Hombre;26;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;El Velódromo;#1112;11;Vehículo particular;Sin dato;Dólar;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
10/09/2003 22:15;10;6252744;-75595445;Hombre;26;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;El Velódromo;#1112;11;Vehículo particular;Sin dato;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
10/09/2003 10:30;10;6302899;-75571378;Mujer;25;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Objeto contundente;Pedregal;#0604;6;Restaurante;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
10/09/2003 22:10;10;6229797;-75569699;Hombre;41;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;San Diego;#1020;10;Vía pública;Sin dato;Bicicleta;Vehículos de 2 o 4 ruedas;Vehículo;Sin dato;6/03/2025 4:07
10/09/2003 22:10;10;6229797;-75569699;Hombre;41;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;San Diego;#1020;10;Vía pública;Sin dato;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
10/09/2003 22:10;10;6229797;-75569699;Hombre;41;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;San Diego;#1020;10;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
10/09/2003 22:15;10;6210255;-75589878;Mujer;59;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Cristo Rey;#1509;15;Residencia;Sin dato;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
10/09/2003 19:30;10;6256142;-75592231;Hombre;19;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;U.D. Atanasio Girardot;#Inst_14;11;Vehículo particular;Sin dato;Repuestos para maquinaria y equipo;Maquinaria y equipo;Mercancía;Sin dato;6/03/2025 4:07
10/09/2003 12:30;10;6265323;-75566109;Hombre;52;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Sevilla;#0407;4;Vía pública;Sin dato;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
10/09/2003 12:30;10;6265323;-75566109;Hombre;52;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Sevilla;#0407;4;Vía pública;Sin dato;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
10/09/2003 12:30;10;6265323;-75566109;Hombre;52;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Sevilla;#0407;4;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
10/09/2003 19:25;10;;;Hombre;24;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;Estadio;#1113;11;Centro comercial;Sin dato;Radio;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
10/09/2003 11:30;10;;;Hombre;23;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Santa Lucía;#1206;12;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
10/09/2003 11:30;10;;;Hombre;23;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Santa Lucía;#1206;12;Vía pública;Sin dato;Pistola;Arma de fuego;Bélico;Sin dato;6/03/2025 4:07
10/09/2003 11:30;10;;;Hombre;23;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Santa Lucía;#1206;12;Vía pública;Sin dato;Sin dato joyas;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
11/09/2003 7:45;10;6240078;-75582993;Mujer;35;Casado(a);Sin dato;Hurto a persona;Raponazo;Sin dato;Sin dato;Los Conquistadores;#1105;11;Vía pública;Laureles;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
11/09/2003 7:45;10;6240078;-75582993;Mujer;35;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Los Conquistadores;#1105;11;Vía pública;Sin dato;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
12/09/2003 15:30;10;;;Hombre;37;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;La Mansión;#0802;8;Vía pública;Villa Hermosa;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
12/09/2003 15:30;10;;;Hombre;37;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;La Mansión;#0802;8;Vía pública;Villa Hermosa;Revólver;Arma de fuego;Bélico;Plata;6/03/2025 4:07
12/09/2003 12:30;10;6251301;-75569951;Hombre;35;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;La Candelaria;#1019;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
12/09/2003 15:20;10;6246744;-75566278;Hombre;34;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;La Candelaria;#1019;10;Parque;Candelaria;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
12/09/2003 19:15;10;6249549;-75565475;Hombre;23;Casado(a);Sin dato;Hurto a persona;Descuido;Sin dato;Sin dato;La Candelaria;#1019;10;Vía pública;Candelaria;Electrodoméstico video y audio y accesorios;Electrodomésticos;Mercancía;Sin dato;6/03/2025 4:07
12/09/2003 20:15;10;6252636;-75562613;Mujer;24;Soltero(a);Sin dato;Hurto a persona;Raponazo;Sin dato;Sin dato;Villa Nueva;#1018;10;Vía pública;Candelaria;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
12/09/2003 7:30;10;;;Hombre;24;Unión marital de hecho;Sin dato;Hurto a persona;Raponazo;Sin dato;Objeto contundente;Corazón de Jesús;#1008;10;Vía pública;Candelaria;Bicicleta;Vehículos de 2 o 4 ruedas;Vehículo;Sin dato;6/03/2025 4:07
12/09/2003 15:30;10;;;Hombre;37;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;La Mansión;#0802;8;Vía pública;Villa Hermosa;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
12/09/2003 12:30;10;6251301;-75569951;Hombre;35;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;La Candelaria;#1019;10;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
12/09/2003 19:15;10;6249549;-75565475;Hombre;23;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;La Candelaria;#1019;10;Vía pública;Sin dato;Electrodoméstico video y audio y accesorios;Electrodomésticos;Mercancía;Sin dato;6/03/2025 4:07
12/09/2003 20:15;10;6252636;-75562613;Mujer;24;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Villa Nueva;#1018;10;Vía pública;Sin dato;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
12/09/2003 15:20;10;6246744;-75566278;Hombre;34;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;La Candelaria;#1019;10;Parque;Sin dato;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
12/09/2003 7:30;10;;;Hombre;24;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Objeto contundente;Corazón de Jesús;#1008;10;Vía pública;Sin dato;Bicicleta;Vehículos de 2 o 4 ruedas;Vehículo;Sin dato;6/03/2025 4:07
12/09/2003 15:30;10;;;Hombre;37;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;La Mansión;#0802;8;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
12/09/2003 15:30;10;;;Hombre;37;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;La Mansión;#0802;8;Vía pública;Sin dato;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
12/09/2003 15:30;10;;;Hombre;37;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;La Mansión;#0802;8;Vía pública;Sin dato;Revólver;Arma de fuego;Bélico;Plata;6/03/2025 4:07
13/09/2003 20:30;10;6250603;-7556733;Mujer;23;Soltero(a);Sin dato;Hurto a persona;Raponazo;Sin dato;Objeto contundente;La Candelaria;#1019;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
13/09/2003 11:05;10;6244095;-75591064;Mujer;36;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Bolivariana;#1107;11;Vía pública;Laureles;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
13/09/2003 13:30;10;6258661;-75596796;Mujer;29;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Estadio;#1113;11;Vía pública;Laureles;Bicicleta;Vehículos de 2 o 4 ruedas;Vehículo;Sin dato;6/03/2025 4:07
13/09/2003 15:00;10;6295175;-75569902;Hombre;32;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Girardot;#0509;5;Vía pública;Castilla;Revólver;Arma de fuego;Bélico;Sin dato;6/03/2025 4:07
13/09/2003 18:00;10;6259884;-75588963;Hombre;28;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Cuarta Brigada;#1115;11;Vía pública;Laureles;Bicicleta;Vehículos de 2 o 4 ruedas;Vehículo;Sin dato;6/03/2025 4:07
13/09/2003 20:30;10;6250603;-7556733;Mujer;23;Soltero(a);Sin dato;Hurto a persona;Raponazo;Sin dato;Objeto contundente;La Candelaria;#1019;10;Vía pública;Candelaria;Sin dato documentos;Documentos;Mercancía;Sin dato;6/03/2025 4:07
13/09/2003 23:00;10;;;Hombre;26;Soltero(a);Sin dato;Hurto a persona;Raponazo;Sin dato;Objeto contundente;Santa Fé;#1504;15;Vía pública;Belén;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
13/09/2003 23:30;10;;;Hombre;28;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Villa Nueva;#1018;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
13/09/2003 15:00;10;6295175;-75569902;Hombre;32;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Girardot;#0509;5;Vía pública;Sin dato;Revólver;Arma de fuego;Bélico;Sin dato;6/03/2025 4:07
13/09/2003 13:30;10;6258661;-75596796;Mujer;29;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;Estadio;#1113;11;Vía pública;Sin dato;Bicicleta;Vehículos de 2 o 4 ruedas;Vehículo;Sin dato;6/03/2025 4:07
13/09/2003 20:30;10;6250603;-7556733;Mujer;23;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Objeto contundente;La Candelaria;#1019;10;Vía pública;Sin dato;Sin dato documentos;Documentos;Mercancía;Sin dato;6/03/2025 4:07
13/09/2003 20:30;10;6250603;-7556733;Mujer;23;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Objeto contundente;La Candelaria;#1019;10;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
13/09/2003 11:05;10;6244095;-75591064;Mujer;36;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;Bolivariana;#1107;11;Vía pública;Sin dato;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
13/09/2003 18:00;10;6259884;-75588963;Hombre;28;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;Cuarta Brigada;#1115;11;Vía pública;Sin dato;Bicicleta;Vehículos de 2 o 4 ruedas;Vehículo;Sin dato;6/03/2025 4:07
13/09/2003 23:00;10;;;Hombre;26;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Objeto contundente;Santa Fé;#1504;15;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
13/09/2003 23:30;10;;;Hombre;28;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;Villa Nueva;#1018;10;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
14/09/2003 13:42;10;6235081;-75570093;Hombre;29;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;San Diego;#1020;10;Supermercado;Candelaria;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
14/09/2003 13:42;10;6235081;-75570093;Hombre;29;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;San Diego;#1020;10;Supermercado;Sin dato;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
15/09/2003 15:30;10;6252331;-75566582;Hombre;35;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;La Candelaria;#1019;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
15/09/2003 17:30;10;;;Hombre;38;Unión marital de hecho;Sin dato;Hurto a persona;Suplantación;Sin dato;Arma de fuego;San Diego;#1020;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
15/09/2003 17:30;10;;;Hombre;38;Unión marital de hecho;Sin dato;Hurto a persona;Suplantación;Sin dato;Arma de fuego;San Diego;#1020;10;Vía pública;Candelaria;Radio;Tecnología;Mercancía;Negro;6/03/2025 4:07
15/09/2003 17:30;10;;;Hombre;38;Unión marital de hecho;Sin dato;Hurto a persona;Suplantación;Sin dato;Arma de fuego;San Diego;#1020;10;Vía pública;Candelaria;Revólver;Arma de fuego;Bélico;Negro;6/03/2025 4:07
15/09/2003 14:40;10;6234576;-75570047;Mujer;38;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Sin dato;San Diego;#1020;10;Vía pública;Candelaria;Loterías;Otros elementos;Mercancía;Sin dato;6/03/2025 4:07
15/09/2003 15:30;10;6252331;-75566582;Hombre;35;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;La Candelaria;#1019;10;Vía pública;Candelaria;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
15/09/2003 16:00;10;6245014;-75590815;Hombre;19;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Bolivariana;#1107;11;Vía pública;Laureles;Bicicleta;Vehículos de 2 o 4 ruedas;Vehículo;Sin dato;6/03/2025 4:07
15/09/2003 17:30;10;;;Hombre;38;Unión marital de hecho;Sin dato;Hurto a persona;Suplantación;Sin dato;Arma de fuego;San Diego;#1020;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
15/09/2003 14:40;10;6234576;-75570047;Mujer;38;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;San Diego;#1020;10;Vía pública;Sin dato;Loterías;Otros elementos;Mercancía;Sin dato;6/03/2025 4:07
15/09/2003 15:30;10;6252331;-75566582;Hombre;35;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;La Candelaria;#1019;10;Vía pública;Sin dato;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
15/09/2003 15:30;10;6252331;-75566582;Hombre;35;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;La Candelaria;#1019;10;Vía pública;Sin dato;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
15/09/2003 16:00;10;6245014;-75590815;Hombre;19;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;Bolivariana;#1107;11;Vía pública;Sin dato;Bicicleta;Vehículos de 2 o 4 ruedas;Vehículo;Sin dato;6/03/2025 4:07
15/09/2003 17:30;10;;;Hombre;38;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;San Diego;#1020;10;Vía pública;Sin dato;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
15/09/2003 17:30;10;;;Hombre;38;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;San Diego;#1020;10;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
15/09/2003 17:30;10;;;Hombre;38;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;San Diego;#1020;10;Vía pública;Sin dato;Radio;Tecnología;Mercancía;Negro;6/03/2025 4:07
15/09/2003 17:30;10;;;Hombre;38;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;San Diego;#1020;10;Vía pública;Sin dato;Revólver;Arma de fuego;Bélico;Negro;6/03/2025 4:07
16/09/2003 18:30;10;6231931;-7557429;Hombre;27;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Perpetuo Socorro;#1012;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
16/09/2003 0:10;10;6253585;-7560908;Hombre;40;Casado(a);Sin dato;Hurto a persona;Abuso de confianza;Sin dato;Sin dato;El Danubio;#1207;12;Vía pública;San Javier;Repuestos para maquinaria y equipo;Maquinaria y equipo;Mercancía;Sin dato;6/03/2025 4:07
16/09/2003 18:30;10;6231931;-7557429;Hombre;27;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Perpetuo Socorro;#1012;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
16/09/2003 23:30;10;6232162;-75596185;Mujer;28;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Belén;#1603;16;Parque;Belén;Bicicleta;Vehículos de 2 o 4 ruedas;Vehículo;Sin dato;6/03/2025 4:07
16/09/2003 5:00;10;;;Hombre;27;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;San Germán;#0703;7;Vía pública;Castilla;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
16/09/2003 8:20;10;;;Hombre;27;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Tricentenario;#0510;5;Vía pública;Castilla;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
16/09/2003 23:30;10;6232162;-75596185;Mujer;28;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;Belén;#1603;16;Parque;Sin dato;Bicicleta;Vehículos de 2 o 4 ruedas;Vehículo;Sin dato;6/03/2025 4:07
16/09/2003 18:30;10;6231931;-7557429;Hombre;27;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;Perpetuo Socorro;#1012;10;Vía pública;Sin dato;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
16/09/2003 18:30;10;6231931;-7557429;Hombre;27;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;Perpetuo Socorro;#1012;10;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
16/09/2003 0:10;10;6253585;-7560908;Hombre;40;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;El Danubio;#1207;12;Vía pública;Sin dato;Repuestos para maquinaria y equipo;Maquinaria y equipo;Mercancía;Sin dato;6/03/2025 4:07
16/09/2003 5:00;10;;;Hombre;27;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;San Germán;#0703;7;Vía pública;Sin dato;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
16/09/2003 8:20;10;;;Hombre;27;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;Tricentenario;#0510;5;Vía pública;Sin dato;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
17/09/2003 15:00;10;6237806;-75587353;Hombre;30;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Fátima;#1601;16;Vía pública;Belén;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
17/09/2003 15:30;10;6257733;-75564899;Hombre;64;Casado(a);Sin dato;Hurto a persona;Raponazo;Sin dato;Arma de fuego;Prado;#1001;10;Vía pública;Candelaria;Radio;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
17/09/2003 20:10;10;6227625;-75595034;Hombre;65;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;San Bernardo;#1605;16;Residencia;Belén;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
