fecha_hecho,fecha_dt,anio,mes,hora,dia_semana,turno_dia,comuna,barrio,codigo_comuna,modalidad,tipo_conducta,arma,transporte_victima,bien_hurtado,categoria_bien,grupo_bien,lugar,sexo,edad,estado_civil,lat,lon,zona_riesgo
19/01/2017 10:00,2017-01-19 10:00:00,2017,1,10,Thursday,Mañana,Aranjuez,Sevilla,4.0,Descuido,No especificado,No,Caminata,Espejo,Otros elementos,Mercancía,Parqueadero,Hombre,59,Divorciado(a),6.26582748,-75.56604054,MEDIO
19/01/2017 11:24,2017-01-19 11:24:00,2017,1,11,Thursday,Mañana,La Candelaria,San Benito,10.0,Atraco,De celular,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,76,Soltero(a),6.25226175,-75.56982245,ALTO
19/01/2017 19:00,2017-01-19 19:00:00,2017,1,19,Thursday,Noche,La Candelaria,San Benito,10.0,Atraco,A vehículo repartidor,Arma de fuego,Automóvil,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,28,Unión marital de hecho,6.25418678,-75.57683911,ALTO
19/01/2017 16:30,2017-01-19 16:30:00,2017,1,16,Thursday,Tarde,El Poblado,Patio Bonito,14.0,Cosquilleo,No especificado,No,Metro,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Estación del Metro,Mujer,45,Casado(a),6.21300233,-75.57784762,ALTO
19/01/2017 14:00,2017-01-19 14:00:00,2017,1,14,Thursday,Tarde,La Candelaria,La Candelaria,10.0,Raponazo,De celular,No,Caminata,Computador,Tecnología,Mercancía,Vía pública,Mujer,19,Soltero(a),6.25248305,-75.56782689,ALTO
19/01/2017 12:00,2017-01-19 12:00:00,2017,1,12,Thursday,Tarde,La Candelaria,Barrio Colón,10.0,Atraco,No especificado,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,25,Soltero(a),,,ALTO
19/01/2017 20:00,2017-01-19 20:00:00,2017,1,20,Thursday,Noche,La Candelaria,Estación Villa,10.0,Raponazo,De celular,No,Motocicleta con parrillero,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Mujer,29,Unión marital de hecho,6.25605848,-75.56646433,ALTO
19/01/2017 16:00,2017-01-19 16:00:00,2017,1,16,Thursday,Tarde,Robledo,Aures No.2,7.0,No especificado,No,No,Caminata,Soat,Documentos,Mercancía,Vehículo particular,Mujer,50,Casado(a),,,MEDIO
19/01/2017 14:00,2017-01-19 14:00:00,2017,1,14,Thursday,Tarde,La Candelaria,Calle Nueva,10.0,Atraco,No especificado,Arma de fuego,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,45,Soltero(a),,,ALTO
19/01/2017 16:30,2017-01-19 16:30:00,2017,1,16,Thursday,Tarde,El Poblado,Patio Bonito,14.0,Cosquilleo,No especificado,No,Metro,Celular,Tecnología,Mercancía,Estación del Metro,Mujer,45,Casado(a),6.21300233,-75.57784762,ALTO
19/01/2017 16:05,2017-01-19 16:05:00,2017,1,16,Thursday,Tarde,La Candelaria,Villa Nueva,10.0,Atraco,De celular,Arma de fuego,Automóvil,Celular,Tecnología,Mercancía,Vía pública,Hombre,23,Soltero(a),6.25222975,-75.56285944,ALTO
19/01/2017 19:00,2017-01-19 19:00:00,2017,1,19,Thursday,Noche,La Candelaria,San Benito,10.0,Atraco,A vehículo repartidor,Arma de fuego,Automóvil,Celular,Tecnología,Mercancía,Vía pública,Hombre,28,Unión marital de hecho,6.25418678,-75.57683911,ALTO
19/01/2017 12:30,2017-01-19 12:30:00,2017,1,12,Thursday,Tarde,La Candelaria,La Candelaria,10.0,Atraco,No,No,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Mujer,31,Soltero(a),6.24925723,-75.56505412,ALTO
19/01/2017 15:00,2017-01-19 15:00:00,2017,1,15,Thursday,Tarde,La Candelaria,Calle Nueva,10.0,Atraco,No especificado,Arma de fuego,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,41,Soltero(a),,,ALTO
19/01/2017 18:50,2017-01-19 18:50:00,2017,1,18,Thursday,Noche,La Candelaria,San Benito,10.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,13,Soltero(a),,,ALTO
19/01/2017 10:00,2017-01-19 10:00:00,2017,1,10,Thursday,Mañana,Aranjuez,Sevilla,4.0,Descuido,No,No,Caminata,Espejo,Otros elementos,Mercancía,Vía pública,Hombre,59,Casado(a),6.26477363,-75.56696415,MEDIO
19/01/2017 18:15,2017-01-19 18:15:00,2017,1,18,Thursday,Noche,San Antonio de Prado,Área Urbana Cgto. San Antonio de Prado,80.0,Descuido,De celular,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,24,Soltero(a),6.17318533,-75.64761724,BAJO
19/01/2017 13:30,2017-01-19 13:30:00,2017,1,13,Thursday,Tarde,La Candelaria,La Candelaria,10.0,Atraco,No,No,Caminata,Billetera,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,42,Unión marital de hecho,,,ALTO
19/01/2017 6:00,2017-01-19 06:00:00,2017,1,6,Thursday,Mañana,Castilla,Héctor Abad Gómez,5.0,Cosquilleo,No especificado,No,Caminata,Celular,Tecnología,Mercancía,Estación del Metro,Mujer,54,Soltero(a),6.30019881,-75.55849817,ALTO
19/01/2017 12:40,2017-01-19 12:40:00,2017,1,12,Thursday,Tarde,El Poblado,Barrio Colombia,14.0,Descuido,No,No,Caminata,Bicicleta,Vehículos de 2 o 4 ruedas,Vehículo,Parqueadero,Hombre,28,Soltero(a),6.22575255,-75.57521971,ALTO
19/01/2017 15:00,2017-01-19 15:00:00,2017,1,15,Thursday,Tarde,Laureles-Estadio,Suramericana,11.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,18,Soltero(a),6.25674918,-75.58369625,ALTO
19/01/2017 16:00,2017-01-19 16:00:00,2017,1,16,Thursday,Tarde,Belén,La Loma de los Bernal,16.0,Descuido,No,No,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,"Hotel, motel y hostal",Mujer,29,Soltero(a),6.21952977,-75.60562458,ALTO
19/01/2017 14:00,2017-01-19 14:00:00,2017,1,14,Thursday,Tarde,Belén,El Rincón,16.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,18,Soltero(a),,,ALTO
20/01/2017 11:30,2017-01-20 11:30:00,2017,1,11,Friday,Mañana,La Candelaria,Barrio Colón,10.0,Atraco,No especificado,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,55,Soltero(a),6.24399629,-75.56873884,ALTO
20/01/2017 10:00,2017-01-20 10:00:00,2017,1,10,Friday,Mañana,El Poblado,Patio Bonito,14.0,Atraco,No,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,42,Divorciado(a),6.21117116,-75.57582641,ALTO
20/01/2017 19:15,2017-01-20 19:15:00,2017,1,19,Friday,Noche,La Candelaria,Centro Administrativo,10.0,Atraco,No,Arma de fuego,Automóvil,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,50,Divorciado(a),,,ALTO
20/01/2017 15:00,2017-01-20 15:00:00,2017,1,15,Friday,Tarde,La Candelaria,La Candelaria,10.0,Atraco,No,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,31,Unión marital de hecho,,,ALTO
20/01/2017 15:00,2017-01-20 15:00:00,2017,1,15,Friday,Tarde,La Candelaria,La Candelaria,10.0,Atraco,No,Arma cortopunzante,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Mujer,31,Unión marital de hecho,,,ALTO
20/01/2017 20:40,2017-01-20 20:40:00,2017,1,20,Friday,Noche,Laureles-Estadio,Laureles,11.0,No especificado,No especificado,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,39,Soltero(a),6.24499882,-75.59530344,ALTO
20/01/2017 0:00,2017-01-20 00:00:00,2017,1,0,Friday,Madrugada,El Poblado,El Poblado,14.0,Atraco,No,Escopolamina,Caminata,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Bar o cantina,Hombre,21,Soltero(a),6.20768028,-75.56597513,ALTO
20/01/2017 0:00,2017-01-20 00:00:00,2017,1,0,Friday,Madrugada,El Poblado,El Poblado,14.0,Atraco,No,Escopolamina,Caminata,Celular,Tecnología,Mercancía,Bar o cantina,Hombre,21,Soltero(a),6.20768028,-75.56597513,ALTO
20/01/2017 19:40,2017-01-20 19:40:00,2017,1,19,Friday,Noche,Castilla,Florencia,5.0,No especificado,No especificado,No,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Mujer,39,Casado(a),,,ALTO
20/01/2017 11:00,2017-01-20 11:00:00,2017,1,11,Friday,Mañana,La Candelaria,Prado,10.0,Atraco,No,Arma de fuego,Caminata,Electrodoméstico video y audio y accesorios,Electrodomésticos,Mercancía,Vía pública,Hombre,24,Soltero(a),6.26361454,-75.56315448,ALTO
20/01/2017 19:15,2017-01-20 19:15:00,2017,1,19,Friday,Noche,La Candelaria,Centro Administrativo,10.0,Atraco,No,Arma de fuego,Automóvil,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,50,Divorciado(a),,,ALTO
20/01/2017 11:30,2017-01-20 11:30:00,2017,1,11,Friday,Mañana,Aranjuez,Aranjuez,4.0,Atraco,No especificado,Arma de fuego,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,40,Soltero(a),,,MEDIO
20/01/2017 16:00,2017-01-20 16:00:00,2017,1,16,Friday,Tarde,La Candelaria,La Candelaria,10.0,Descuido,De celular,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,64,Casado(a),6.24975923,-75.56582531,ALTO
20/01/2017 16:00,2017-01-20 16:00:00,2017,1,16,Friday,Tarde,La Candelaria,La Candelaria,10.0,Descuido,De celular,No,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Mujer,64,Casado(a),6.24975923,-75.56582531,ALTO
20/01/2017 13:00,2017-01-20 13:00:00,2017,1,13,Friday,Tarde,La Candelaria,Prado,10.0,No especificado,No,No,Caminata,Ipod,Tecnología,Mercancía,Vía pública,Hombre,28,Soltero(a),,,ALTO
20/01/2017 14:00,2017-01-20 14:00:00,2017,1,14,Friday,Tarde,Guayabal,Campo Amor,15.0,Descuido,No especificado,No,Caminata,Bicicleta,Vehículos de 2 o 4 ruedas,Vehículo,Vía pública,Mujer,36,Unión marital de hecho,6.21207441,-75.58551874,ALTO
20/01/2017 16:00,2017-01-20 16:00:00,2017,1,16,Friday,Tarde,La Candelaria,La Candelaria,10.0,Cosquilleo,No especificado,Objeto contundente,Caminata,Cédula,Documentos,Mercancía,Vía pública,Mujer,29,Unión marital de hecho,6.24940855,-75.56444731,ALTO
20/01/2017 20:45,2017-01-20 20:45:00,2017,1,20,Friday,Noche,La América,La América,12.0,Atraco,De celular,Arma de fuego,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,26,Soltero(a),6.25086463,-75.60263123,MEDIO
20/01/2017 22:00,2017-01-20 22:00:00,2017,1,22,Friday,Madrugada,Buenos Aires,Alejandro Echavarría,9.0,Raponazo,No,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,18,Soltero(a),6.23889089,-75.54870244,MEDIO
20/01/2017 16:00,2017-01-20 16:00:00,2017,1,16,Friday,Tarde,Guayabal,Parque Juan Pablo II,15.0,Cosquilleo,No,No,Caminata,Cédula,Documentos,Mercancía,Terminal de transporte,Hombre,21,Soltero(a),6.21569011,-75.58782544,ALTO
20/01/2017 10:00,2017-01-20 10:00:00,2017,1,10,Friday,Mañana,Aranjuez,Sevilla,4.0,Atraco,No,Arma de fuego,Caminata,Cédula,Documentos,Mercancía,Vía pública,Hombre,44,Casado(a),,,MEDIO
20/01/2017 20:40,2017-01-20 20:40:00,2017,1,20,Friday,Noche,Laureles-Estadio,Laureles,11.0,No especificado,No especificado,No,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Mujer,39,Soltero(a),6.24499882,-75.59530344,ALTO
20/01/2017 20:10,2017-01-20 20:10:00,2017,1,20,Friday,Noche,El Poblado,Manila,14.0,Descuido,No especificado,No,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,"Hotel, motel y hostal",Hombre,33,Unión marital de hecho,6.21327513,-75.57079691,ALTO
20/01/2017 19:40,2017-01-20 19:40:00,2017,1,19,Friday,Noche,Castilla,Florencia,5.0,No especificado,No especificado,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,39,Casado(a),,,ALTO
20/01/2017 15:00,2017-01-20 15:00:00,2017,1,15,Friday,Tarde,Aranjuez,Manrique Central No.1,4.0,Cosquilleo,De celular,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,30,Soltero(a),6.26874428,-75.55777397,MEDIO
20/01/2017 16:00,2017-01-20 16:00:00,2017,1,16,Friday,Tarde,La Candelaria,La Candelaria,10.0,Cosquilleo,No,No,Caminata,Licencia,Documentos,Mercancía,Vía pública,Hombre,35,Soltero(a),6.24805971,-75.57051983,ALTO
20/01/2017 11:30,2017-01-20 11:30:00,2017,1,11,Friday,Mañana,Aranjuez,Aranjuez,4.0,Atraco,No especificado,Arma de fuego,Caminata,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Mujer,40,Soltero(a),,,MEDIO
20/01/2017 7:08,2017-01-20 07:08:00,2017,1,7,Friday,Mañana,La Candelaria,Villa Nueva,10.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,56,Casado(a),6.25377084,-75.56596007,ALTO
20/01/2017 0:00,2017-01-20 00:00:00,2017,1,0,Friday,Madrugada,La Candelaria,La Candelaria,10.0,Atraco,No especificado,Arma cortopunzante,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Mujer,24,Unión marital de hecho,6.24744647,-75.57017651,ALTO
20/01/2017 17:00,2017-01-20 17:00:00,2017,1,17,Friday,Tarde,Castilla,Cementerio Universal,5.0,Raponazo,No especificado,No,Caminata,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Mujer,28,Soltero(a),,,ALTO
20/01/2017 16:00,2017-01-20 16:00:00,2017,1,16,Friday,Tarde,Doce de Octubre,Picacho,6.0,Descuido,De celular,No,Caminata,Celular,Tecnología,Mercancía,Vehículo particular,Hombre,22,Soltero(a),6.29681031,-75.58510836,BAJO
20/01/2017 13:20,2017-01-20 13:20:00,2017,1,13,Friday,Tarde,Laureles-Estadio,Laureles,11.0,Atraco,No,Arma de fuego,Automóvil,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,34,Unión marital de hecho,6.24719584,-75.59383359,ALTO
20/01/2017 20:00,2017-01-20 20:00:00,2017,1,20,Friday,Noche,La Candelaria,Villa Nueva,10.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,28,Soltero(a),6.25526394,-75.56512859,ALTO
20/01/2017 17:00,2017-01-20 17:00:00,2017,1,17,Friday,Tarde,La América,Simón Bolívar,12.0,Engaño,No,No,Caminata,Aluminio,Materia prima,Mercancía,Casa o apartamento,Mujer,58,Soltero(a),6.24526324,-75.60474514,MEDIO
20/01/2017 9:00,2017-01-20 09:00:00,2017,1,9,Friday,Mañana,La Candelaria,Boston,10.0,Cosquilleo,No,No,Autobus,Cédula,Documentos,Mercancía,Vehículo particular,Mujer,58,Soltero(a),6.25035004,-75.56047228,ALTO
20/01/2017 9:30,2017-01-20 09:30:00,2017,1,9,Friday,Mañana,Robledo,Altamira,7.0,Atraco,No,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,18,Soltero(a),,,MEDIO
20/01/2017 10:00,2017-01-20 10:00:00,2017,1,10,Friday,Mañana,Aranjuez,Sevilla,4.0,Atraco,No,Arma de fuego,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,44,Casado(a),,,MEDIO
20/01/2017 16:00,2017-01-20 16:00:00,2017,1,16,Friday,Tarde,Belén,Belén,16.0,Cosquilleo,No,No,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Metro Plus,Hombre,48,Soltero(a),,,ALTO
20/01/2017 16:00,2017-01-20 16:00:00,2017,1,16,Friday,Tarde,La Candelaria,La Candelaria,10.0,Cosquilleo,No especificado,Objeto contundente,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Mujer,29,Unión marital de hecho,6.24940855,-75.56444731,ALTO
20/01/2017 17:00,2017-01-20 17:00:00,2017,1,17,Friday,Tarde,La América,Simón Bolívar,12.0,Engaño,No,No,Caminata,Reja,Materiales y elementos para la construcción,Mercancía,Casa o apartamento,Mujer,58,Soltero(a),6.24526324,-75.60474514,MEDIO
20/01/2017 19:45,2017-01-20 19:45:00,2017,1,19,Friday,Noche,Castilla,Castilla,5.0,Atraco,De celular,Arma de fuego,Taxi,Celular,Tecnología,Mercancía,Vía pública,Mujer,28,Soltero(a),6.28790303,-75.57021406,ALTO
20/01/2017 0:00,2017-01-20 00:00:00,2017,1,0,Friday,Madrugada,La Candelaria,La Candelaria,10.0,Atraco,No especificado,Arma cortopunzante,Caminata,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Mujer,24,Unión marital de hecho,6.24744647,-75.57017651,ALTO
20/01/2017 19:00,2017-01-20 19:00:00,2017,1,19,Friday,Noche,La Candelaria,Estación Villa,10.0,Cosquilleo,De celular,No,Caminata,Celular,Tecnología,Mercancía,Estación del Metro,Mujer,36,Soltero(a),6.25611317,-75.56700829,ALTO
20/01/2017 22:00,2017-01-20 22:00:00,2017,1,22,Friday,Madrugada,Buenos Aires,Alejandro Echavarría,9.0,Raponazo,No,No,Caminata,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Mujer,18,Soltero(a),6.23889089,-75.54870244,MEDIO
20/01/2017 18:30,2017-01-20 18:30:00,2017,1,18,Friday,Noche,La Candelaria,La Candelaria,10.0,Cosquilleo,De celular,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,52,Casado(a),6.25023954,-75.56959993,ALTO
20/01/2017 16:00,2017-01-20 16:00:00,2017,1,16,Friday,Tarde,Guayabal,Parque Juan Pablo II,15.0,Cosquilleo,No,No,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Terminal de transporte,Hombre,21,Soltero(a),6.21569011,-75.58782544,ALTO
20/01/2017 9:00,2017-01-20 09:00:00,2017,1,9,Friday,Mañana,La Candelaria,Boston,10.0,Cosquilleo,No,No,Autobus,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vehículo particular,Mujer,58,Soltero(a),6.25035004,-75.56047228,ALTO
20/01/2017 17:45,2017-01-20 17:45:00,2017,1,17,Friday,Tarde,Laureles-Estadio,U.D. Atanasio Girardot,11.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,16,Soltero(a),6.25993517,-75.58911754,ALTO
20/01/2017 16:00,2017-01-20 16:00:00,2017,1,16,Friday,Tarde,La Candelaria,La Candelaria,10.0,Cosquilleo,No,No,Caminata,Tarjeta bancaria,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,35,Soltero(a),6.24805971,-75.57051983,ALTO
20/01/2017 13:20,2017-01-20 13:20:00,2017,1,13,Friday,Tarde,Laureles-Estadio,Laureles,11.0,Atraco,No,Arma de fuego,Automóvil,Celular,Tecnología,Mercancía,Vía pública,Hombre,34,Unión marital de hecho,6.24719584,-75.59383359,ALTO
20/01/2017 7:00,2017-01-20 07:00:00,2017,1,7,Friday,Mañana,El Poblado,Manila,14.0,Atraco,No especificado,Arma de fuego,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,43,Unión marital de hecho,6.21290902,-75.57342201,ALTO
20/01/2017 16:00,2017-01-20 16:00:00,2017,1,16,Friday,Tarde,Doce de Octubre,Picacho,6.0,Descuido,De celular,No,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vehículo particular,Hombre,22,Soltero(a),6.29681031,-75.58510836,BAJO
20/01/2017 23:03,2017-01-20 23:03:00,2017,1,23,Friday,Madrugada,La Candelaria,San Diego,10.0,Atraco,De celular,Arma de fuego,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,38,Unión marital de hecho,,,ALTO
20/01/2017 9:30,2017-01-20 09:30:00,2017,1,9,Friday,Mañana,Robledo,Altamira,7.0,Atraco,No,Arma cortopunzante,Caminata,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,18,Soltero(a),,,MEDIO
20/01/2017 20:00,2017-01-20 20:00:00,2017,1,20,Friday,Noche,Aranjuez,Aranjuez,4.0,Atraco,No especificado,Arma de fuego,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,31,Soltero(a),6.27777185,-75.56383576,MEDIO
20/01/2017 16:00,2017-01-20 16:00:00,2017,1,16,Friday,Tarde,La América,Calasanz,12.0,Atraco,De celular,Arma de fuego,Automóvil,Celular,Tecnología,Mercancía,Vía pública,Mujer,59,Soltero(a),6.26341724,-75.60058739,MEDIO
20/01/2017 9:00,2017-01-20 09:00:00,2017,1,9,Friday,Mañana,La Candelaria,Prado,10.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,22,Unión marital de hecho,6.25767955,-75.56576695,ALTO
21/01/2017 7:30,2017-01-21 07:30:00,2017,1,7,Saturday,Mañana,Belén,Belén,16.0,Atraco,De celular,Arma de fuego,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,52,Soltero(a),6.23190182,-75.60418155,ALTO
21/01/2017 23:30,2017-01-21 23:30:00,2017,1,23,Saturday,Madrugada,Belén,Rosales,16.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,35,Soltero(a),6.23575737,-75.59109237,ALTO
21/01/2017 17:00,2017-01-21 17:00:00,2017,1,17,Saturday,Tarde,Guayabal,La Colina,15.0,Descuido,No,No,Caminata,Cédula,Documentos,Mercancía,Vía pública,Hombre,34,Soltero(a),6.19859261,-75.59372094,ALTO
21/01/2017 15:00,2017-01-21 15:00:00,2017,1,15,Saturday,Tarde,Belén,Belén,16.0,Atraco,De celular,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,16,Soltero(a),,,ALTO
21/01/2017 14:25,2017-01-21 14:25:00,2017,1,14,Saturday,Tarde,Buenos Aires,Barrio Caycedo,9.0,Atraco,No especificado,Arma de fuego,Taxi,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,32,Unión marital de hecho,6.24278046,-75.55483427,MEDIO
21/01/2017 21:00,2017-01-21 21:00:00,2017,1,21,Saturday,Noche,Laureles-Estadio,U.D. Atanasio Girardot,11.0,Atraco,De celular,No,Caminata,Billetera,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,51,Unión marital de hecho,6.25534147,-75.58774885,ALTO
21/01/2017 15:30,2017-01-21 15:30:00,2017,1,15,Saturday,Tarde,Castilla,Girardot,5.0,Atraco,No,Arma cortopunzante,Caminata,Cédula,Documentos,Mercancía,Vía pública,Hombre,31,Unión marital de hecho,6.29614646,-75.57196554,ALTO
21/01/2017 0:00,2017-01-21 00:00:00,2017,1,0,Saturday,Madrugada,Robledo,Palenque,7.0,Atraco,No,Arma cortopunzante,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,26,Soltero(a),6.27620353,-75.59269242,MEDIO
21/01/2017 15:30,2017-01-21 15:30:00,2017,1,15,Saturday,Tarde,Castilla,Girardot,5.0,Atraco,No,Arma cortopunzante,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,31,Unión marital de hecho,6.29614646,-75.57196554,ALTO
21/01/2017 15:00,2017-01-21 15:00:00,2017,1,15,Saturday,Tarde,La Candelaria,Jesús Nazareno,10.0,Descuido,No especificado,No,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,37,Casado(a),6.25872309,-75.56933194,ALTO
21/01/2017 23:00,2017-01-21 23:00:00,2017,1,23,Saturday,Madrugada,Manrique,Manrique Oriental,3.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,31,Unión marital de hecho,,,BAJO
